5.8438E-12,0.073,0.072257187,-3.59631E-12,-0.050343869,,
5.5938E-12,0.074,0.069165997,-3.84631E-12,-0.05384356,,
6.6875E-12,0.075,0.082689335,-2.75261E-12,-0.038533114,,
6.0313E-12,0.076,0.07457558,-3.40881E-12,-0.047719102,,
6.9375E-12,0.077,0.085780526,-2.50261E-12,-0.035033424,,
8.875E-12,0.078,0.109737249,-5.65109E-13,-0.007910824,,
1.0625E-11,0.079,0.13137558,1.18489E-12,0.016587009,,
7.3125E-12,0.08,0.090417311,-2.12761E-12,-0.029783889,,
5.5938E-12,0.081,0.069165997,-3.84631E-12,-0.05384356,,
8.7813E-12,0.082,0.108578671,-6.58809E-13,-0.009222508,,
5.9688E-12,0.083,0.073802782,-3.47131E-12,-0.048594024,,
8.3125E-12,0.084,0.102782071,-1.12761E-12,-0.015785127,,
5.375E-12,0.085,0.066460587,-4.06511E-12,-0.056906489,,
7.3438E-12,0.086,0.090804328,-2.09631E-12,-0.029345727,,
6.3125E-12,0.087,0.07805255,-3.12761E-12,-0.04378265,,
5.5E-12,0.088,0.068006182,-3.94011E-12,-0.055156644,,
7.9375E-12,0.089,0.098145286,-1.50261E-12,-0.021034663,,
1.0406E-11,0.09,0.128667697,9.65891E-13,0.01352128,,
9.0937E-12,0.091,0.112441422,-3.46409E-13,-0.004849295,,
8.0625E-12,0.092,0.099690881,-1.37761E-12,-0.019284817,,
8.625E-12,0.093,0.106646059,-8.15109E-13,-0.011410514,,
1.0719E-11,0.094,0.132537867,1.27889E-12,0.017902892,,
1.05E-11,0.095,0.129829985,1.05989E-12,0.014837164,,
8.125E-12,0.096,0.100463679,-1.31511E-12,-0.018409895,,
7.2188E-12,0.097,0.089258733,-2.22131E-12,-0.031095573,,
9.5937E-12,0.098,0.118623802,1.53591E-13,0.002150086,,
1.0531E-11,0.099,0.130213292,1.09089E-12,0.015271125,,
7.9688E-12,0.1,0.098532303,-1.47131E-12,-0.020596501,,
9.7188E-12,0.101,0.120170634,2.78691E-13,0.003901331,,
9.9375E-12,0.102,0.122874807,4.97391E-13,0.00696286,,
1.1781E-11,0.103,0.145669243,2.34089E-12,0.032769577,,
1.0594E-11,0.104,0.130992272,1.15389E-12,0.016153047,,
1.0781E-11,0.105,0.133304482,1.34089E-12,0.018770816,,
8.9375E-12,0.106,0.110510046,-5.02609E-13,-0.007035901,,
6.4063E-12,0.107,0.079212365,-3.03381E-12,-0.042469566,,
8.625E-12,0.108,0.106646059,-8.15109E-13,-0.011410514,,
1.0156E-11,0.109,0.125576507,7.15891E-13,0.01002159,,
1.0375E-11,0.11,0.128284389,9.34891E-13,0.013087318,,
8.9375E-12,0.111,0.110510046,-5.02609E-13,-0.007035901,,
1.1219E-11,0.112,0.138720247,1.77889E-12,0.024902273,,
9.4375E-12,0.113,0.116692427,-2.60884E-15,-3.65205E-05,,
7.1875E-12,0.114,0.088871716,-2.25261E-12,-0.031533734,,
9E-12,0.115,0.111282844,-4.40109E-13,-0.006160979,,
8.2187E-12,0.116,0.101622257,-1.22141E-12,-0.017098211,,
1.1094E-11,0.117,0.137174652,1.65389E-12,0.023152428,,
7.75E-12,0.118,0.095826893,-1.69011E-12,-0.02365943,,
8.4688E-12,0.119,0.104714683,-9.71309E-13,-0.013597121,,
8.4063E-12,0.12,0.103941886,-1.03381E-12,-0.014472043,,
6.4063E-12,0.121,0.079212365,-3.03381E-12,-0.042469566,,
5.5313E-12,0.122,0.068393199,-3.90881E-12,-0.054718482,,
8.1562E-12,0.123,0.100849459,-1.28391E-12,-0.017973134,,
9.25E-12,0.124,0.114374034,-1.90109E-13,-0.002661288,,
9.25E-12,0.125,0.114374034,-1.90109E-13,-0.002661288,,
8.7813E-12,0.126,0.108578671,-6.58809E-13,-0.009222508,,
1E-11,0.127,0.123647604,5.59891E-13,0.007837783,,
1.0844E-11,0.128,0.134083462,1.40389E-12,0.019652737,,
7.75E-12,0.129,0.095826893,-1.69011E-12,-0.02365943,,
6.7813E-12,0.13,0.08384915,-2.65881E-12,-0.037220031,,
5.1563E-12,0.131,0.063756414,-4.28381E-12,-0.059968018,,
6.2813E-12,0.132,0.07766677,-3.15881E-12,-0.044219411,,
8.9063E-12,0.133,0.110124266,-5.33809E-13,-0.007472663,,
8.3438E-12,0.134,0.103169088,-1.09631E-12,-0.015346966,,
7.7813E-12,0.135,0.09621391,-1.65881E-12,-0.023221269,,
5.7188E-12,0.136,0.070711592,-3.72131E-12,-0.052093715,,
7.0625E-12,0.137,0.087326121,-2.37761E-12,-0.033283579,,
1.2281E-11,0.138,0.151851623,2.84089E-12,0.039768958,,
9.5625E-12,0.139,0.118238022,1.22391E-13,0.001713325,,
9.9063E-12,0.14,0.122489026,4.66191E-13,0.006526099,,
7.5E-12,0.141,0.092735703,-1.94011E-12,-0.027159121,,
9.5E-12,0.142,0.117465224,5.98912E-14,0.000838402,,
1.1469E-11,0.143,0.141811437,2.02889E-12,0.028401963,,
1.2E-11,0.144,0.148377125,2.55989E-12,0.035835306,,
1.3656E-11,0.145,0.168853168,4.21589E-12,0.059017255,,
9.9063E-12,0.146,0.122489026,4.66191E-13,0.006526099,,
8.7188E-12,0.147,0.107805873,-7.21309E-13,-0.01009743,,
9.4063E-12,0.148,0.116306646,-3.38088E-14,-0.000473282,,
8.9063E-12,0.149,0.110124266,-5.33809E-13,-0.007472663,,
1.1281E-11,0.15,0.139486862,1.84089E-12,0.025770196,,
1.075E-11,0.151,0.132921175,1.30989E-12,0.018336854,,
1.1031E-11,0.152,0.136395672,1.59089E-12,0.022270506,,
1.3938E-11,0.153,0.172340031,4.49789E-12,0.062964905,,
1.3031E-11,0.154,0.161125193,3.59089E-12,0.050268029,,
1.3156E-11,0.155,0.162670788,3.71589E-12,0.052017874,,
1.4781E-11,0.156,0.182763524,5.34089E-12,0.074765861,,
1.2031E-11,0.157,0.148760433,2.59089E-12,0.036269267,,
1.0219E-11,0.158,0.126355487,7.78891E-13,0.010903512,,
8.6875E-12,0.159,0.107418856,-7.52609E-13,-0.010535592,,
8.5E-12,0.16,0.105100464,-9.40109E-13,-0.013160359,,
8.0313E-12,0.161,0.0993051,-1.40881E-12,-0.019721579,,
7.875E-12,0.162,0.097372488,-1.56511E-12,-0.021909585,,
6.8125E-12,0.163,0.08423493,-2.62761E-12,-0.036783269,,
8.4375E-12,0.164,0.104327666,-1.00261E-12,-0.014035282,,
1.1031E-11,0.165,0.136395672,1.59089E-12,0.022270506,,
8.9688E-12,0.166,0.110897063,-4.71309E-13,-0.00659774,,
9.7813E-12,0.167,0.120943431,3.41191E-13,0.004776254,,
7.9688E-12,0.168,0.098532303,-1.47131E-12,-0.020596501,,
7.75E-12,0.169,0.095826893,-1.69011E-12,-0.02365943,,
8.0313E-12,0.17,0.0993051,-1.40881E-12,-0.019721579,,
8.0313E-12,0.171,0.0993051,-1.40881E-12,-0.019721579,,
8.8438E-12,0.172,0.109351468,-5.96309E-13,-0.008347585,,
9.1562E-12,0.173,0.113214219,-2.83909E-13,-0.003974372,,
9.8438E-12,0.174,0.121716229,4.03691E-13,0.005651176,,
1.2063E-11,0.175,0.149156105,2.62289E-12,0.036717228,,
1.1531E-11,0.176,0.142578053,2.09089E-12,0.029269887,,
1.0438E-11,0.177,0.129063369,9.97891E-13,0.01396924,,
1.2906E-11,0.178,0.159579598,3.46589E-12,0.048518184,,
8.5313E-12,0.179,0.105487481,-9.08809E-13,-0.012722198,,
7.7813E-12,0.18,0.09621391,-1.65881E-12,-0.023221269,,
1.1063E-11,0.181,0.136791345,1.62289E-12,0.022718466,,
8.625E-12,0.182,0.106646059,-8.15109E-13,-0.011410514,,
8.5937E-12,0.183,0.106259042,-8.46409E-13,-0.011848675,,
9.9063E-12,0.184,0.122489026,4.66191E-13,0.006526099,,
1.0875E-11,0.185,0.13446677,1.43489E-12,0.020086699,,
6.3125E-12,0.186,0.07805255,-3.12761E-12,-0.04378265,,
7.0313E-12,0.187,0.08694034,-2.40881E-12,-0.03372034,,
1.0031E-11,0.188,0.124030912,5.90891E-13,0.008271744,,
1.4375E-11,0.189,0.177743431,4.93489E-12,0.069082364,,
1.1344E-11,0.19,0.140265842,1.90389E-12,0.026652118,,
6.5938E-12,0.191,0.081530757,-2.84631E-12,-0.039844798,,
8.5625E-12,0.192,0.105873261,-8.77609E-13,-0.012285437,,
8.5625E-12,0.193,0.105873261,-8.77609E-13,-0.012285437,,
9.8438E-12,0.194,0.121716229,4.03691E-13,0.005651176,,
7.2188E-12,0.195,0.089258733,-2.22131E-12,-0.031095573,,
7.3125E-12,0.196,0.090417311,-2.12761E-12,-0.029783889,,
9.2188E-12,0.197,0.113988253,-2.21309E-13,-0.00309805,,
1.0781E-11,0.198,0.133304482,1.34089E-12,0.018770816,,
8.3125E-12,0.199,0.102782071,-1.12761E-12,-0.015785127,,
8.5625E-12,0.2,0.105873261,-8.77609E-13,-0.012285437,,
1.025E-11,0.201,0.126738794,8.09891E-13,0.011337473,,
9.7813E-12,0.202,0.120943431,3.41191E-13,0.004776254,,
9.7813E-12,0.203,0.120943431,3.41191E-13,0.004776254,,
8.1875E-12,0.204,0.101236476,-1.25261E-12,-0.017534972,,
5.6563E-12,0.205,0.069938794,-3.78381E-12,-0.052968637,,
9.5312E-12,0.206,0.117851005,9.10912E-14,0.001275163,,
8.4063E-12,0.207,0.103941886,-1.03381E-12,-0.014472043,,
1.1625E-11,0.208,0.14374034,2.18489E-12,0.03058577,,
8.5313E-12,0.209,0.105487481,-9.08809E-13,-0.012722198,,
6.3125E-12,0.21,0.07805255,-3.12761E-12,-0.04378265,,
5.125E-12,0.211,0.063369397,-4.31511E-12,-0.060406179,,
6.5625E-12,0.212,0.08114374,-2.87761E-12,-0.04028296,,
5.7813E-12,0.213,0.071484389,-3.65881E-12,-0.051218792,,
8.8125E-12,0.214,0.108964451,-6.27609E-13,-0.008785746,,
6.75E-12,0.215,0.083462133,-2.69011E-12,-0.037658192,,
7.5625E-12,0.216,0.093508501,-1.87761E-12,-0.026284198,,
9.7813E-12,0.217,0.120943431,3.41191E-13,0.004776254,,
8.7188E-12,0.218,0.107805873,-7.21309E-13,-0.01009743,,
9.8125E-12,0.219,0.121329212,3.72391E-13,0.005213015,,
6.75E-12,0.22,0.083462133,-2.69011E-12,-0.037658192,,
7.7813E-12,0.221,0.09621391,-1.65881E-12,-0.023221269,,
5.7188E-12,0.222,0.070711592,-3.72131E-12,-0.052093715,,
6.0625E-12,0.223,0.07496136,-3.37761E-12,-0.04728234,,
7.4688E-12,0.224,0.092349923,-1.97131E-12,-0.027595882,,
1.0219E-11,0.225,0.126355487,7.78891E-13,0.010903512,,
1.0562E-11,0.226,0.1305966,1.12189E-12,0.015705087,,
8.5313E-12,0.227,0.105487481,-9.08809E-13,-0.012722198,,
5.7813E-12,0.228,0.071484389,-3.65881E-12,-0.051218792,,
6.1563E-12,0.229,0.076121175,-3.28381E-12,-0.045969257,,
5.8438E-12,0.23,0.072257187,-3.59631E-12,-0.050343869,,
8.0938E-12,0.231,0.100077898,-1.34631E-12,-0.018846656,,
1.2219E-11,0.232,0.151085008,2.77889E-12,0.038901034,,
1.3469E-11,0.233,0.166540958,4.02889E-12,0.056399486,,
9.25E-12,0.234,0.114374034,-1.90109E-13,-0.002661288,,
8.5937E-12,0.235,0.106259042,-8.46409E-13,-0.011848675,,
7.1563E-12,0.236,0.088485935,-2.28381E-12,-0.031970495,,
1.0625E-11,0.237,0.13137558,1.18489E-12,0.016587009,,
1.0031E-11,0.238,0.124030912,5.90891E-13,0.008271744,,
1.2031E-11,0.239,0.148760433,2.59089E-12,0.036269267,,
1.1125E-11,0.24,0.13755796,1.68489E-12,0.023586389,,
9.7813E-12,0.241,0.120943431,3.41191E-13,0.004776254,,
9.9375E-12,0.242,0.122874807,4.97391E-13,0.00696286,,
1.0406E-11,0.243,0.128667697,9.65891E-13,0.01352128,,
9.9688E-12,0.244,0.123261824,5.28691E-13,0.007401021,,
1.1531E-11,0.245,0.142578053,2.09089E-12,0.029269887,,
1.2437E-11,0.246,0.153780526,2.99689E-12,0.041952764,,
1.0688E-11,0.247,0.13215456,1.24789E-12,0.017468931,,
1.0281E-11,0.248,0.127122102,8.40891E-13,0.011771435,,
9.5E-12,0.249,0.117465224,5.98912E-14,0.000838402,,
9.3438E-12,0.25,0.115533849,-9.63088E-14,-0.001348204,,
1E-11,0.251,0.123647604,5.59891E-13,0.007837783,,
8.5313E-12,0.252,0.105487481,-9.08809E-13,-0.012722198,,
7.0625E-12,0.253,0.087326121,-2.37761E-12,-0.033283579,,
6.625E-12,0.254,0.081916538,-2.81511E-12,-0.039408037,,
8.8438E-12,0.255,0.109351468,-5.96309E-13,-0.008347585,,
5.3125E-12,0.256,0.06568779,-4.12761E-12,-0.057781411,,
5E-12,0.257,0.061823802,-4.44011E-12,-0.062156024,,
7.1563E-12,0.258,0.088485935,-2.28381E-12,-0.031970495,,
5.7188E-12,0.259,0.070711592,-3.72131E-12,-0.052093715,,
9.4063E-12,0.26,0.116306646,-3.38088E-14,-0.000473282,,
9.3125E-12,0.261,0.115146832,-1.27609E-13,-0.001786366,,
8.4063E-12,0.262,0.103941886,-1.03381E-12,-0.014472043,,
1.0188E-11,0.263,0.125972179,7.47891E-13,0.01046955,,
9.4375E-12,0.264,0.116692427,-2.60884E-15,-3.65205E-05,,
8.4063E-12,0.265,0.103941886,-1.03381E-12,-0.014472043,,
7.8438E-12,0.266,0.096986708,-1.59631E-12,-0.022346347,,
7.9688E-12,0.267,0.098532303,-1.47131E-12,-0.020596501,,
7.2812E-12,0.268,0.090030294,-2.15891E-12,-0.03022205,,
9.125E-12,0.269,0.112828439,-3.15109E-13,-0.004411133,,
6.75E-12,0.27,0.083462133,-2.69011E-12,-0.037658192,,
9.625E-12,0.271,0.119010819,1.84891E-13,0.002588247,,
9.4688E-12,0.272,0.117079444,2.86912E-14,0.000401641,,
7.2188E-12,0.273,0.089258733,-2.22131E-12,-0.031095573,,
7.875E-12,0.274,0.097372488,-1.56511E-12,-0.021909585,,
4.4375E-12,0.275,0.054868624,-5.00261E-12,-0.070030328,,
5.25E-12,0.276,0.064914992,-4.19011E-12,-0.058656334,,
6.3438E-12,0.277,0.078439567,-3.09631E-12,-0.043344489,,
9.3438E-12,0.278,0.115533849,-9.63088E-14,-0.001348204,,
1.1406E-11,0.279,0.141032457,1.96589E-12,0.027520041,,
1.0062E-11,0.28,0.124414219,6.21891E-13,0.008705706,,
9E-12,0.281,0.111282844,-4.40109E-13,-0.006160979,,
7.9063E-12,0.282,0.097759505,-1.53381E-12,-0.021471424,,
1.275E-11,0.283,0.157650696,3.30989E-12,0.046334377,,
1.1438E-11,0.284,0.14142813,1.99789E-12,0.027968002,,
9.6875E-12,0.285,0.119783617,2.47391E-13,0.00346317,,
9.125E-12,0.286,0.112828439,-3.15109E-13,-0.004411133,,
1.175E-11,0.287,0.145285935,2.30989E-12,0.032335615,,
9.9375E-12,0.288,0.122874807,4.97391E-13,0.00696286,,
1.4094E-11,0.289,0.174268934,4.65389E-12,0.065148712,,
1.1531E-11,0.29,0.142578053,2.09089E-12,0.029269887,,
1.0406E-11,0.291,0.128667697,9.65891E-13,0.01352128,,
9.4688E-12,0.292,0.117079444,2.86912E-14,0.000401641,,
8.3125E-12,0.293,0.102782071,-1.12761E-12,-0.015785127,,
8.0938E-12,0.294,0.100077898,-1.34631E-12,-0.018846656,,
6.375E-12,0.295,0.078825348,-3.06511E-12,-0.042907727,,
1.0219E-11,0.296,0.126355487,7.78891E-13,0.010903512,,
9E-12,0.297,0.111282844,-4.40109E-13,-0.006160979,,
9.25E-12,0.298,0.114374034,-1.90109E-13,-0.002661288,,
1.0969E-11,0.299,0.135629057,1.52889E-12,0.021402583,,
9.8438E-12,0.3,0.121716229,4.03691E-13,0.005651176,,
1.1625E-11,0.301,0.14374034,2.18489E-12,0.03058577,,
1.2031E-11,0.302,0.148760433,2.59089E-12,0.036269267,,
8.6562E-12,0.303,0.107031839,-7.83909E-13,-0.010973753,,
9.1562E-12,0.304,0.113214219,-2.83909E-13,-0.003974372,,
1.0062E-11,0.305,0.124414219,6.21891E-13,0.008705706,,
1.1563E-11,0.306,0.142973725,2.12289E-12,0.029717847,,
1E-11,0.307,0.123647604,5.59891E-13,0.007837783,,
8.5625E-12,0.308,0.105873261,-8.77609E-13,-0.012285437,,
1.025E-11,0.309,0.126738794,8.09891E-13,0.011337473,,
1.1688E-11,0.31,0.14451932,2.24789E-12,0.031467692,,
1.0438E-11,0.311,0.129063369,9.97891E-13,0.01396924,,
9.5312E-12,0.312,0.117851005,9.10912E-14,0.001275163,,
7.1563E-12,0.313,0.088485935,-2.28381E-12,-0.031970495,,
7.9688E-12,0.314,0.098532303,-1.47131E-12,-0.020596501,,
1.0125E-11,0.315,0.125193199,6.84891E-13,0.009587628,,
8.0625E-12,0.316,0.099690881,-1.37761E-12,-0.019284817,,
1.0375E-11,0.317,0.128284389,9.34891E-13,0.013087318,,
1.2E-11,0.318,0.148377125,2.55989E-12,0.035835306,,
1.1563E-11,0.319,0.142973725,2.12289E-12,0.029717847,,
1.0062E-11,0.32,0.124414219,6.21891E-13,0.008705706,,
9.1562E-12,0.321,0.113214219,-2.83909E-13,-0.003974372,,
9.0313E-12,0.322,0.111669861,-4.08809E-13,-0.005722817,,
8.5937E-12,0.323,0.106259042,-8.46409E-13,-0.011848675,,
5.4375E-12,0.324,0.067233385,-4.00261E-12,-0.056031566,,
5.75E-12,0.325,0.071097372,-3.69011E-12,-0.051656953,,
4.75E-12,0.326,0.058732612,-4.69011E-12,-0.065655715,,
8.6562E-12,0.327,0.107031839,-7.83909E-13,-0.010973753,,
1.2125E-11,0.328,0.14992272,2.68489E-12,0.037585151,,
1.1344E-11,0.329,0.140265842,1.90389E-12,0.026652118,,
9.4688E-12,0.33,0.117079444,2.86912E-14,0.000401641,,
9.875E-12,0.331,0.122102009,4.34891E-13,0.006087938,,
1.2469E-11,0.332,0.154176198,3.02889E-12,0.042400725,,
1.2437E-11,0.333,0.153780526,2.99689E-12,0.041952764,,
8.5625E-12,0.334,0.105873261,-8.77609E-13,-0.012285437,,
1.0062E-11,0.335,0.124414219,6.21891E-13,0.008705706,,
8.0625E-12,0.336,0.099690881,-1.37761E-12,-0.019284817,,
8.0313E-12,0.337,0.0993051,-1.40881E-12,-0.019721579,,
4.7188E-12,0.338,0.058346832,-4.72131E-12,-0.066092476,,
7E-12,0.339,0.086553323,-2.44011E-12,-0.034158502,,
5.9688E-12,0.34,0.073802782,-3.47131E-12,-0.048594024,,
4.375E-12,0.341,0.054095827,-5.06511E-12,-0.07090525,,
8.2813E-12,0.342,0.102396291,-1.15881E-12,-0.016221888,,
1.3313E-11,0.343,0.164612056,3.87289E-12,0.054215679,,
1.5063E-11,0.344,0.186250386,5.62289E-12,0.078713512,,
9.9063E-12,0.345,0.122489026,4.66191E-13,0.006526099,,
9.25E-12,0.346,0.114374034,-1.90109E-13,-0.002661288,,
9.4375E-12,0.347,0.116692427,-2.60884E-15,-3.65205E-05,,
8.75E-12,0.348,0.108191654,-6.90109E-13,-0.009660669,,
1.4094E-11,0.349,0.174268934,4.65389E-12,0.065148712,,
1.1656E-11,0.35,0.144123648,2.21589E-12,0.031019732,,
8.5313E-12,0.351,0.105487481,-9.08809E-13,-0.012722198,,
7.6875E-12,0.352,0.095054096,-1.75261E-12,-0.024534353,,
7.8125E-12,0.353,0.096599691,-1.62761E-12,-0.022784508,,
6.625E-12,0.354,0.081916538,-2.81511E-12,-0.039408037,,
7.2812E-12,0.355,0.090030294,-2.15891E-12,-0.03022205,,
9.0313E-12,0.356,0.111669861,-4.08809E-13,-0.005722817,,
9.2188E-12,0.357,0.113988253,-2.21309E-13,-0.00309805,,
1.025E-11,0.358,0.126738794,8.09891E-13,0.011337473,,
8.5313E-12,0.359,0.105487481,-9.08809E-13,-0.012722198,,
9.4063E-12,0.36,0.116306646,-3.38088E-14,-0.000473282,,
6.8438E-12,0.361,0.084621947,-2.59631E-12,-0.036345108,,
6.8125E-12,0.362,0.08423493,-2.62761E-12,-0.036783269,,
6.4375E-12,0.363,0.079598145,-3.00261E-12,-0.042032805,,
8.4375E-12,0.364,0.104327666,-1.00261E-12,-0.014035282,,
1.1719E-11,0.365,0.144902628,2.27889E-12,0.031901654,,
9.5312E-12,0.366,0.117851005,9.10912E-14,0.001275163,,
1.2344E-11,0.367,0.152630603,2.90389E-12,0.04065088,,
1.0719E-11,0.368,0.132537867,1.27889E-12,0.017902892,,
7.5E-12,0.369,0.092735703,-1.94011E-12,-0.027159121,,
8.5937E-12,0.37,0.106259042,-8.46409E-13,-0.011848675,,
1.1219E-11,0.371,0.138720247,1.77889E-12,0.024902273,,
9.2813E-12,0.372,0.114761051,-1.58809E-13,-0.002223127,,
9E-12,0.373,0.111282844,-4.40109E-13,-0.006160979,,
7.3438E-12,0.374,0.090804328,-2.09631E-12,-0.029345727,,
8E-12,0.375,0.098918083,-1.44011E-12,-0.02015974,,
8.125E-12,0.376,0.100463679,-1.31511E-12,-0.018409895,,
8.875E-12,0.377,0.109737249,-5.65109E-13,-0.007910824,,
7E-12,0.378,0.086553323,-2.44011E-12,-0.034158502,,
7.2188E-12,0.379,0.089258733,-2.22131E-12,-0.031095573,,
6.5938E-12,0.38,0.081530757,-2.84631E-12,-0.039844798,,
8.9063E-12,0.381,0.110124266,-5.33809E-13,-0.007472663,,
6.875E-12,0.382,0.085007728,-2.56511E-12,-0.035908347,,
8.5625E-12,0.383,0.105873261,-8.77609E-13,-0.012285437,,
8.5625E-12,0.384,0.105873261,-8.77609E-13,-0.012285437,,
1.1625E-11,0.385,0.14374034,2.18489E-12,0.03058577,,
1.1344E-11,0.386,0.140265842,1.90389E-12,0.026652118,,
1.1063E-11,0.387,0.136791345,1.62289E-12,0.022718466,,
9.2813E-12,0.388,0.114761051,-1.58809E-13,-0.002223127,,
1.1563E-11,0.389,0.142973725,2.12289E-12,0.029717847,,
1.1313E-11,0.39,0.139882535,1.87289E-12,0.026218157,,
1.2906E-11,0.391,0.159579598,3.46589E-12,0.048518184,,
1.0875E-11,0.392,0.13446677,1.43489E-12,0.020086699,,
1.1813E-11,0.393,0.146064915,2.37289E-12,0.033217537,,
1.4594E-11,0.394,0.180451314,5.15389E-12,0.072148093,,
1.2375E-11,0.395,0.15301391,2.93489E-12,0.041084841,,
1.2E-11,0.396,0.148377125,2.55989E-12,0.035835306,,
9.375E-12,0.397,0.115919629,-6.51088E-14,-0.000911443,,
8.25E-12,0.398,0.102009274,-1.19011E-12,-0.01666005,,
8.0625E-12,0.399,0.099690881,-1.37761E-12,-0.019284817,,
8.6875E-12,0.4,0.107418856,-7.52609E-13,-0.010535592,,
